ai_job_id,job_title,industry,ai_tool_used,automation_level,median_salary_usd,job_openings_2024,projected_openings_2030
3665,RPA Developer,Manufacturing,ChatGPT,High,139251,139456,93872
3666,Data Entry Clerk,Finance,Power BI,Low,75813,99918,189697
3667,Automation Analyst,IT,Power BI,High,148812,60340,186164
3668,Data Entry Clerk,IT,OpenCV,Low,105664,59366,90286
3669,AI Engineer,Finance,ChatGPT,Medium,101411,29746,41946
3670,Data Entry Clerk,Healthcare,ChatGPT,Low,118541,13826,61846
3671,AI Engineer,IT,UiPath,Low,89648,91481,98410
3672,Automation Analyst,Marketing,ChatGPT,Medium,105357,64183,173054
3673,ML Engineer,Finance,ChatGPT,Medium,36544,111753,36624
3674,Automation Analyst,Healthcare,UiPath,Low,79187,11207,144971
3675,AI Engineer,Marketing,ChatGPT,High,123489,42530,196442
3676,Data Entry Clerk,Marketing,OpenCV,High,91527,80676,54847
3677,ML Engineer,IT,Power BI,Medium,89186,96648,30583
3678,Data Entry Clerk,Manufacturing,Power BI,Medium,78786,7936,75187
3679,Chatbot Operator,IT,Power BI,Low,57786,60227,125695
3680,RPA Developer,IT,TensorFlow,Low,101271,82646,147811
3681,RPA Developer,Manufacturing,ChatGPT,High,122774,139948,166105
3682,RPA Developer,Finance,Python,Low,127515,72552,83012
3683,Automation Analyst,Marketing,Python,High,132347,50451,12881
3684,RPA Developer,IT,ChatGPT,Medium,76880,12738,86864
3685,RPA Developer,Finance,Python,Medium,98350,8281,57618
3686,RPA Developer,Healthcare,UiPath,Medium,56237,75794,143871
3687,AI Engineer,Healthcare,Python,Low,50766,140908,36631
3688,ML Engineer,IT,Python,Low,129985,38807,38372
3689,ML Engineer,Healthcare,OpenCV,Medium,83692,131091,81863
3690,Automation Analyst,Healthcare,Python,Low,65177,8914,81232
3691,AI Engineer,Healthcare,OpenCV,High,118351,66477,167208
3692,RPA Developer,Manufacturing,UiPath,High,109903,115230,151942
3693,ML Engineer,IT,UiPath,High,62516,90357,77678
3694,Data Entry Clerk,IT,OpenCV,Low,130608,65665,90168
3695,Data Entry Clerk,IT,ChatGPT,Medium,115816,96454,117926
3696,Automation Analyst,Finance,Python,Medium,50850,81400,72739
3697,RPA Developer,IT,Python,Low,142989,13024,141632
3698,RPA Developer,Healthcare,UiPath,Medium,57410,99690,124160
3699,Chatbot Operator,IT,Python,Medium,50326,70504,139196
3700,Chatbot Operator,Healthcare,Power BI,Medium,97397,35136,190657
3701,ML Engineer,Finance,UiPath,High,112413,35492,57282
3702,ML Engineer,Manufacturing,UiPath,High,70390,38669,118495
3703,ML Engineer,IT,TensorFlow,High,76778,137357,128253
3704,RPA Developer,IT,TensorFlow,Medium,117816,13400,157662
3705,Automation Analyst,Finance,TensorFlow,Low,71132,104513,70282
3706,AI Engineer,IT,Python,Medium,131447,17593,112975
3707,Automation Analyst,IT,Power BI,High,149057,88093,72217
3708,Automation Analyst,Healthcare,TensorFlow,High,88518,39771,119777
3709,ML Engineer,Healthcare,UiPath,Medium,139630,100666,88042
3710,AI Engineer,IT,ChatGPT,Medium,87975,50055,89358
3711,ML Engineer,Manufacturing,UiPath,Medium,61979,55924,138700
3712,Data Entry Clerk,Manufacturing,Python,High,89944,11363,40074
3713,ML Engineer,Marketing,Power BI,Low,40167,139422,177943
3714,ML Engineer,Manufacturing,TensorFlow,Medium,41940,46215,91876
3715,Automation Analyst,Manufacturing,OpenCV,Medium,82671,79390,24311
3716,Automation Analyst,Finance,OpenCV,Low,127798,38819,11860
3717,Data Entry Clerk,Manufacturing,Python,Medium,88313,7492,94005
3718,RPA Developer,Finance,Python,Medium,46045,126812,83359
3719,Data Entry Clerk,Manufacturing,ChatGPT,Low,40018,19335,56973
3720,Chatbot Operator,Finance,TensorFlow,Medium,62664,6890,132647
3721,ML Engineer,IT,Python,Low,68539,28894,51464
3722,Data Entry Clerk,Healthcare,ChatGPT,Low,43582,126292,65659
3723,RPA Developer,Manufacturing,UiPath,Low,39039,91516,37935
3724,Data Entry Clerk,Healthcare,Python,Medium,138515,146718,183705
3725,Chatbot Operator,Manufacturing,TensorFlow,Low,141466,9439,115260
3726,Chatbot Operator,IT,Power BI,Medium,40078,26211,149619
3727,AI Engineer,Manufacturing,Power BI,Low,70808,117499,79441
3728,Automation Analyst,Finance,UiPath,High,123712,59498,14838
3729,AI Engineer,IT,TensorFlow,Low,118447,13726,126165
3730,Automation Analyst,Finance,UiPath,High,69392,13094,125550
3731,Data Entry Clerk,Healthcare,UiPath,Low,36028,83178,143425
3732,AI Engineer,Finance,UiPath,Medium,107797,89728,137105
3733,Data Entry Clerk,Marketing,OpenCV,High,41316,105480,189778
3734,Chatbot Operator,IT,TensorFlow,Medium,70768,91822,137480
3735,Data Entry Clerk,Finance,UiPath,High,35206,18567,168013
3736,Automation Analyst,Manufacturing,TensorFlow,Medium,76722,62509,21197
3737,Automation Analyst,IT,TensorFlow,Medium,55509,55838,164839
3738,AI Engineer,Manufacturing,ChatGPT,High,84660,137898,159865
3739,ML Engineer,Manufacturing,UiPath,High,109675,38364,26941
3740,AI Engineer,Finance,Python,High,94816,40489,64893
3741,Data Entry Clerk,IT,Python,Low,80206,45942,83274
3742,Automation Analyst,Finance,UiPath,Medium,125711,65339,196747
3743,RPA Developer,Finance,UiPath,Low,47678,64154,30127
3744,Chatbot Operator,Healthcare,Python,Medium,59773,36598,179510
3745,AI Engineer,IT,ChatGPT,Medium,99708,28588,53408
3746,Chatbot Operator,Finance,OpenCV,Low,128543,107684,110620
3747,Chatbot Operator,Finance,OpenCV,High,66360,35182,12444
3748,Automation Analyst,Manufacturing,TensorFlow,Medium,136031,118054,89841
3749,Automation Analyst,Healthcare,OpenCV,High,133899,107553,126529
3750,Automation Analyst,Marketing,OpenCV,Medium,139910,146263,88654
3751,RPA Developer,IT,Power BI,Low,77253,94987,191258
3752,RPA Developer,Marketing,TensorFlow,High,98519,50421,172502
3753,Data Entry Clerk,Finance,TensorFlow,Medium,132730,49491,40659
3754,RPA Developer,Finance,OpenCV,Medium,103431,27279,78562
3755,ML Engineer,Marketing,OpenCV,Low,140615,135561,156520
3756,ML Engineer,Finance,UiPath,Low,85831,17029,41122
3757,Automation Analyst,Manufacturing,Python,High,61502,21567,183819
3758,Data Entry Clerk,Marketing,TensorFlow,High,40694,16666,138873
3759,AI Engineer,Healthcare,TensorFlow,Medium,137556,9251,129429
3760,ML Engineer,Finance,UiPath,Low,39378,53044,182267
3761,Data Entry Clerk,Finance,ChatGPT,Low,105856,48925,99058
3762,Data Entry Clerk,Finance,OpenCV,Medium,146396,132559,190774
3763,Automation Analyst,Finance,Power BI,Medium,38125,16519,109351
3764,AI Engineer,Manufacturing,OpenCV,High,41317,72807,121878
3765,ML Engineer,IT,OpenCV,High,100969,116011,115984
3766,RPA Developer,IT,TensorFlow,Medium,96908,65892,135085
3767,Chatbot Operator,Finance,TensorFlow,Medium,52422,121748,183728
3768,ML Engineer,Marketing,Python,High,97312,136440,34353
3769,AI Engineer,Marketing,Python,Medium,111982,100551,199487
3770,RPA Developer,Manufacturing,Python,Medium,128933,83479,127389
3771,Chatbot Operator,Marketing,TensorFlow,Medium,54850,88754,102548
3772,AI Engineer,Healthcare,ChatGPT,Medium,118931,52859,71128
3773,Automation Analyst,IT,UiPath,Medium,101700,36325,73366
3774,RPA Developer,Marketing,Power BI,Medium,57019,41741,23442
3775,ML Engineer,Finance,UiPath,Low,111546,62966,75410
3776,AI Engineer,Manufacturing,UiPath,Medium,42027,138797,174774
3777,Data Entry Clerk,Manufacturing,UiPath,Medium,41286,15126,197850
3778,ML Engineer,Marketing,Python,Low,117324,54031,141428
3779,RPA Developer,Healthcare,Python,Medium,142672,28268,81614
3780,Data Entry Clerk,Manufacturing,Python,Medium,121463,35160,134656
3781,Data Entry Clerk,Finance,OpenCV,High,73592,55579,63383
3782,RPA Developer,IT,UiPath,Medium,49143,107802,199254
3783,Chatbot Operator,Finance,UiPath,Low,100238,33456,169502
3784,Automation Analyst,Finance,Power BI,High,50918,36251,63971
3785,Chatbot Operator,Finance,ChatGPT,Medium,137292,36141,52654
3786,AI Engineer,Marketing,UiPath,Medium,39774,139058,25084
3787,Chatbot Operator,Healthcare,Power BI,High,99555,19241,26594
3788,ML Engineer,Healthcare,Power BI,High,92140,111953,45884
3789,RPA Developer,Manufacturing,Power BI,High,81301,146803,73460
3790,RPA Developer,Manufacturing,ChatGPT,High,85742,14882,187656
3791,Automation Analyst,Healthcare,TensorFlow,High,39021,119683,92351
3792,AI Engineer,Healthcare,UiPath,Medium,138127,68267,83486
3793,Chatbot Operator,IT,Power BI,Medium,98477,81139,149198
3794,Chatbot Operator,Marketing,OpenCV,Medium,99856,19348,77301
3795,Chatbot Operator,Healthcare,UiPath,High,71111,149856,135095
3796,Automation Analyst,IT,TensorFlow,Medium,37910,136107,86155
3797,Automation Analyst,IT,TensorFlow,Medium,61837,87170,198375
3798,Data Entry Clerk,IT,OpenCV,Medium,87671,21207,166261
3799,Automation Analyst,IT,UiPath,Medium,130889,92167,125008
3800,Chatbot Operator,IT,UiPath,Low,66596,134964,124716
3801,Chatbot Operator,Finance,ChatGPT,Medium,55345,16858,132139
3802,RPA Developer,Healthcare,UiPath,Low,144160,100200,151395
3803,Data Entry Clerk,Marketing,OpenCV,Low,64003,65055,49707
3804,Data Entry Clerk,Healthcare,ChatGPT,Medium,69993,97471,15047
3805,RPA Developer,Healthcare,Python,High,122192,38392,117429
3806,AI Engineer,Healthcare,TensorFlow,Low,149652,21830,186180
3807,Chatbot Operator,IT,UiPath,Low,129039,30417,163978
3808,Chatbot Operator,Healthcare,TensorFlow,Medium,64091,100465,92091
3809,ML Engineer,Healthcare,OpenCV,Medium,35945,116605,37881
3810,ML Engineer,Finance,TensorFlow,Medium,40370,27254,65853
3811,Automation Analyst,Healthcare,Power BI,Low,118573,12667,199061
3812,Data Entry Clerk,Manufacturing,Power BI,Medium,39027,39963,118167
3813,Chatbot Operator,Manufacturing,OpenCV,Low,65486,74840,66383
3814,RPA Developer,Healthcare,UiPath,High,38775,119404,47223
3815,Chatbot Operator,Healthcare,TensorFlow,High,55699,116803,164026
3816,Data Entry Clerk,Marketing,ChatGPT,Low,60346,110882,29473
3817,Automation Analyst,IT,Power BI,High,61499,31893,52685
3818,Automation Analyst,IT,ChatGPT,Medium,53704,59239,61704
3819,RPA Developer,Healthcare,Python,Medium,43017,82021,45782
3820,Chatbot Operator,Finance,Power BI,Medium,41894,132852,70525
3821,Data Entry Clerk,Finance,UiPath,High,147431,34660,63856
3822,AI Engineer,IT,UiPath,Low,56495,37430,65093
3823,RPA Developer,Healthcare,TensorFlow,Low,83434,73169,101114
3824,Automation Analyst,Healthcare,OpenCV,Low,122872,142043,89256
3825,Automation Analyst,Manufacturing,Power BI,Medium,89793,95885,97448
3826,Data Entry Clerk,IT,TensorFlow,Low,49130,135653,132629
3827,AI Engineer,Manufacturing,ChatGPT,Low,37382,43299,123051
3828,ML Engineer,Manufacturing,UiPath,Low,108677,110016,191282
3829,Chatbot Operator,IT,Power BI,High,48386,18439,96729
3830,Data Entry Clerk,Finance,Power BI,High,65888,87207,91594
3831,Chatbot Operator,Manufacturing,UiPath,Medium,95612,20854,174694
3832,Chatbot Operator,Healthcare,Power BI,Medium,98725,13034,97074
3833,Chatbot Operator,IT,ChatGPT,Low,123582,82548,66866
3834,AI Engineer,IT,OpenCV,Medium,91288,49523,31113
3835,Automation Analyst,Manufacturing,Python,Medium,86144,136571,148209
3836,ML Engineer,IT,OpenCV,Medium,97295,109396,96064
3837,AI Engineer,Marketing,UiPath,Low,122990,22283,67421
3838,Automation Analyst,Healthcare,Python,High,81489,42254,167200
3839,Automation Analyst,Marketing,TensorFlow,High,107982,82385,183517
3840,Automation Analyst,Finance,OpenCV,High,94453,110881,192100
3841,RPA Developer,Finance,UiPath,High,134605,81645,181426
3842,RPA Developer,IT,ChatGPT,Medium,42699,134401,80601
3843,Automation Analyst,Finance,TensorFlow,Medium,121519,127228,13964
3844,Chatbot Operator,Marketing,Python,Medium,130142,41383,109087
3845,Automation Analyst,IT,ChatGPT,High,54028,81501,64642
3846,AI Engineer,Finance,OpenCV,Low,60265,103562,31517
3847,AI Engineer,Finance,TensorFlow,Medium,116681,85122,69365
3848,ML Engineer,Marketing,TensorFlow,High,53573,118697,30998
3849,Data Entry Clerk,IT,UiPath,Low,51239,97594,105832
3850,Data Entry Clerk,Manufacturing,TensorFlow,High,122643,66167,182728
3851,ML Engineer,Finance,ChatGPT,High,78860,110079,27135
3852,Data Entry Clerk,Manufacturing,Power BI,Low,98307,9004,43697
3853,RPA Developer,Healthcare,Python,High,139965,54208,40394
3854,RPA Developer,Marketing,ChatGPT,Medium,138411,18287,104041
3855,Automation Analyst,Marketing,Power BI,Medium,51580,91456,79219
3856,AI Engineer,Finance,OpenCV,High,95530,148995,60140
3857,Data Entry Clerk,IT,OpenCV,Low,85231,38446,126061
3858,ML Engineer,Finance,ChatGPT,High,97463,95302,98982
3859,AI Engineer,Marketing,OpenCV,Low,123427,111288,94752
3860,Automation Analyst,Marketing,UiPath,Medium,144931,21428,62998
3861,Data Entry Clerk,Finance,OpenCV,Low,114153,30719,174491
3862,RPA Developer,Manufacturing,ChatGPT,Medium,100148,70990,49502
3863,AI Engineer,Manufacturing,Python,Medium,124330,97462,174566
3864,AI Engineer,Healthcare,ChatGPT,Low,112529,76958,89973
3865,Chatbot Operator,Manufacturing,Python,Low,94108,23148,151675
3866,Data Entry Clerk,Healthcare,Python,High,99588,107618,43808
3867,AI Engineer,Finance,Python,Low,103220,112349,123083
3868,AI Engineer,Manufacturing,Power BI,Medium,107643,142606,165031
3869,Chatbot Operator,Finance,ChatGPT,High,146647,78769,190024
3870,AI Engineer,Healthcare,Python,High,55706,125225,19774
3871,AI Engineer,Marketing,Python,High,50121,6615,195679
3872,RPA Developer,Healthcare,Python,Medium,123668,75443,48339
3873,AI Engineer,Marketing,TensorFlow,Medium,58037,50155,153948
3874,Chatbot Operator,Finance,Python,High,148164,21835,41692
3875,Automation Analyst,Healthcare,OpenCV,High,145756,138301,22352
3876,AI Engineer,Finance,TensorFlow,High,48991,100284,38267
3877,Automation Analyst,Marketing,TensorFlow,Medium,109156,90003,47374
3878,Automation Analyst,Marketing,UiPath,Low,41697,132195,117889
3879,Automation Analyst,Finance,ChatGPT,High,101729,43426,178457
3880,AI Engineer,Marketing,UiPath,Medium,96744,57199,118165
3881,RPA Developer,Manufacturing,TensorFlow,High,59115,125285,121361
3882,RPA Developer,Healthcare,Python,Low,84429,16419,17384
3883,Automation Analyst,Marketing,TensorFlow,Medium,94282,37536,96640
3884,Chatbot Operator,Marketing,Python,High,79592,119231,39888
3885,Automation Analyst,Manufacturing,UiPath,High,121460,71853,10047
3886,ML Engineer,Finance,UiPath,High,42877,121920,191609
3887,Automation Analyst,Marketing,Power BI,Low,58924,94932,181231
3888,Data Entry Clerk,Healthcare,Power BI,Low,138653,60355,93727
3889,ML Engineer,Marketing,ChatGPT,Medium,114219,84764,198994
3890,Automation Analyst,Healthcare,Python,High,51873,93104,174338
3891,RPA Developer,Manufacturing,UiPath,High,81979,131469,143654
3892,Chatbot Operator,Manufacturing,Power BI,Low,112365,58373,46013
3893,AI Engineer,IT,Power BI,Low,75460,53559,187562
3894,ML Engineer,Healthcare,TensorFlow,Low,130818,71883,99644
3895,Automation Analyst,Marketing,OpenCV,Low,81355,87314,103926
3896,Chatbot Operator,Healthcare,OpenCV,High,145535,81212,187054
3897,RPA Developer,Manufacturing,OpenCV,Low,44233,108574,133340
3898,ML Engineer,Marketing,OpenCV,Medium,85703,85936,80571
3899,ML Engineer,Marketing,OpenCV,High,87597,16114,25246
3900,Data Entry Clerk,Manufacturing,TensorFlow,Medium,39762,29895,164604
3901,Chatbot Operator,Marketing,ChatGPT,Medium,104225,119774,27305
3902,Data Entry Clerk,Finance,ChatGPT,Low,39221,13207,58152
3903,ML Engineer,Marketing,OpenCV,Medium,134262,129824,175731
3904,ML Engineer,Healthcare,ChatGPT,High,51550,99109,37886
3905,ML Engineer,Marketing,Python,High,101685,74374,139284
3906,Automation Analyst,Marketing,Python,High,53596,50197,103176
3907,RPA Developer,Marketing,UiPath,Low,137669,35790,91559
3908,Data Entry Clerk,Finance,TensorFlow,Low,119320,61121,48247
3909,Data Entry Clerk,Finance,TensorFlow,High,56380,35996,46306
3910,Automation Analyst,Healthcare,OpenCV,Low,36961,113675,110412
3911,Chatbot Operator,Finance,Python,High,65285,36098,116790
3912,RPA Developer,Marketing,TensorFlow,Low,50981,34892,153965
3913,Chatbot Operator,Finance,UiPath,Medium,100737,128191,124282
3914,Automation Analyst,Manufacturing,UiPath,Medium,55706,12506,190276
3915,Automation Analyst,Healthcare,TensorFlow,Medium,130568,129596,13650
3916,Chatbot Operator,Healthcare,ChatGPT,High,38499,109390,86205
3917,Data Entry Clerk,Manufacturing,ChatGPT,Medium,47140,12689,70874
3918,Chatbot Operator,Healthcare,Python,High,92226,13794,52578
3919,RPA Developer,Finance,UiPath,High,87871,106373,167072
3920,ML Engineer,Marketing,TensorFlow,Medium,126483,118460,142233
3921,AI Engineer,Marketing,UiPath,High,122746,34365,25558
3922,Automation Analyst,Finance,OpenCV,Low,133169,112897,170229
3923,Chatbot Operator,Marketing,UiPath,High,71731,33574,172891
3924,AI Engineer,Manufacturing,ChatGPT,High,73895,105314,80207
3925,RPA Developer,Marketing,TensorFlow,Low,58597,96860,99909
3926,Data Entry Clerk,Marketing,Power BI,High,55026,62574,56444
3927,Automation Analyst,IT,OpenCV,High,73125,88990,160261
3928,AI Engineer,Marketing,Power BI,Medium,100295,143176,86442
3929,Chatbot Operator,Marketing,TensorFlow,Low,87552,61976,66918
3930,Data Entry Clerk,Healthcare,Power BI,High,142766,147242,146203
3931,ML Engineer,Healthcare,OpenCV,High,79588,95378,31911
3932,Automation Analyst,Manufacturing,OpenCV,Medium,54746,127598,75248
3933,Data Entry Clerk,IT,UiPath,Low,112072,147137,36779
3934,Automation Analyst,Healthcare,UiPath,Medium,113847,46849,134935
3935,ML Engineer,Marketing,UiPath,High,118219,23965,107225
3936,Chatbot Operator,IT,OpenCV,Medium,108543,147862,118074
3937,Data Entry Clerk,Healthcare,UiPath,High,58685,84859,163920
3938,Data Entry Clerk,Finance,Python,Low,123641,52610,127437
3939,ML Engineer,Marketing,OpenCV,High,145053,35161,50130
3940,ML Engineer,Manufacturing,ChatGPT,High,58623,57531,199614
3941,Automation Analyst,Marketing,OpenCV,Low,51779,51014,35804
3942,AI Engineer,Marketing,TensorFlow,High,131166,89268,126595
3943,Automation Analyst,IT,Power BI,High,88662,107945,141031
3944,RPA Developer,Healthcare,Python,Medium,60673,11442,105377
3945,AI Engineer,Marketing,UiPath,Low,77461,66542,167189
3946,Data Entry Clerk,Healthcare,Power BI,Low,42328,41155,159163
3947,AI Engineer,Finance,UiPath,Low,61562,63116,22007
3948,AI Engineer,Marketing,Python,High,118321,89169,87964
3949,AI Engineer,IT,TensorFlow,Low,143497,42725,52748
3950,ML Engineer,Marketing,OpenCV,Low,143003,82239,174704
3951,Chatbot Operator,Marketing,Python,Medium,114754,66573,50060
3952,Automation Analyst,Manufacturing,Power BI,Medium,73880,67031,163391
3953,Data Entry Clerk,IT,Python,Low,90161,18965,91671
3954,Chatbot Operator,Finance,ChatGPT,Medium,121200,95835,199060
3955,Chatbot Operator,Finance,Power BI,High,52097,58187,28313
3956,Data Entry Clerk,Marketing,OpenCV,Medium,52428,20311,24945
3957,RPA Developer,Marketing,OpenCV,Medium,67677,40489,44058
3958,RPA Developer,Healthcare,TensorFlow,High,112649,76605,150436
3959,RPA Developer,Marketing,Power BI,High,138219,123541,161740
3960,Automation Analyst,Manufacturing,OpenCV,Low,134215,102967,170932
3961,AI Engineer,Manufacturing,Power BI,Low,124205,55977,155165
3962,RPA Developer,Manufacturing,Python,Low,104714,51438,93118
3963,Automation Analyst,Manufacturing,UiPath,High,94704,91465,95814
3964,Data Entry Clerk,Finance,OpenCV,High,110672,141408,199898
3965,ML Engineer,Manufacturing,OpenCV,Medium,73185,108523,114605
3966,Automation Analyst,IT,TensorFlow,High,143322,59270,20927
3967,Data Entry Clerk,IT,UiPath,High,39466,37109,163400
3968,ML Engineer,Healthcare,ChatGPT,High,69708,99067,81238
3969,Chatbot Operator,Finance,UiPath,Low,67008,71630,107281
3970,ML Engineer,Manufacturing,Power BI,Medium,126407,84749,93620
3971,Automation Analyst,Manufacturing,ChatGPT,High,45100,108291,194365
3972,Data Entry Clerk,Marketing,UiPath,Medium,49805,16442,85329
3973,ML Engineer,Finance,OpenCV,High,71587,131710,39824
3974,ML Engineer,Manufacturing,ChatGPT,Medium,122836,32590,146563
3975,AI Engineer,IT,Power BI,Medium,89259,128868,198058
3976,Chatbot Operator,Marketing,Power BI,Low,98228,142461,179266
3977,Data Entry Clerk,Healthcare,UiPath,High,75713,105518,155916
3978,ML Engineer,Healthcare,Python,High,38955,106429,103795
3979,AI Engineer,IT,UiPath,High,57344,23804,40981
3980,AI Engineer,Healthcare,ChatGPT,Low,120207,114352,150919
3981,AI Engineer,IT,OpenCV,Medium,100831,45609,135392
3982,AI Engineer,Healthcare,TensorFlow,Low,59142,144309,147686
3983,Chatbot Operator,IT,Python,High,74893,22659,14711
3984,Data Entry Clerk,IT,ChatGPT,Medium,140027,45068,83355
3985,RPA Developer,Manufacturing,Python,Medium,132988,103744,110028
3986,Data Entry Clerk,Finance,TensorFlow,High,118529,137186,186726
3987,RPA Developer,IT,UiPath,High,51182,28472,140242
3988,Data Entry Clerk,Marketing,Python,Low,75277,10706,195925
3989,RPA Developer,Healthcare,ChatGPT,High,86500,90637,120830
3990,Automation Analyst,Marketing,Python,Medium,77227,42306,44580
3991,Data Entry Clerk,Healthcare,OpenCV,Low,59020,57883,71844
3992,Chatbot Operator,Healthcare,OpenCV,High,134431,65133,79304
3993,AI Engineer,Finance,OpenCV,Low,114486,70767,186112
3994,Automation Analyst,Healthcare,TensorFlow,Medium,46746,23261,173174
3995,Chatbot Operator,Finance,Power BI,High,36196,39539,64714
3996,RPA Developer,Healthcare,ChatGPT,Low,42903,13403,139479
3997,Automation Analyst,Manufacturing,OpenCV,High,144640,76776,59049
3998,Automation Analyst,Healthcare,ChatGPT,High,47568,9602,179982
3999,RPA Developer,Manufacturing,ChatGPT,High,76596,69565,87318
4000,Automation Analyst,Finance,ChatGPT,Medium,74685,94466,158685
4001,ML Engineer,Healthcare,OpenCV,Medium,55863,22684,123972
4002,AI Engineer,Finance,Power BI,Low,51107,148692,154179
4003,RPA Developer,Marketing,OpenCV,Low,105562,134743,118313
4004,Data Entry Clerk,Manufacturing,Python,High,101078,44843,144549
4005,Automation Analyst,Manufacturing,ChatGPT,High,80802,104110,86994
4006,Data Entry Clerk,Manufacturing,Power BI,Low,117529,134675,89757
4007,Automation Analyst,Healthcare,OpenCV,Low,139875,50068,116393
4008,RPA Developer,Manufacturing,Power BI,Low,116610,7107,81590
4009,Data Entry Clerk,Manufacturing,OpenCV,Medium,137808,42915,191530
4010,ML Engineer,Healthcare,TensorFlow,High,86022,18169,68225
4011,ML Engineer,IT,OpenCV,Low,75747,113462,69853
4012,Data Entry Clerk,Healthcare,UiPath,Medium,104510,47484,172092
4013,ML Engineer,IT,Python,High,113006,101554,26333
4014,AI Engineer,Marketing,Power BI,High,49748,99966,94500
4015,Chatbot Operator,Finance,Python,High,132542,116251,93492
4016,Chatbot Operator,Finance,ChatGPT,Low,60631,149918,90837
4017,Chatbot Operator,Healthcare,Python,Low,120646,82107,74574
4018,RPA Developer,Finance,Python,Medium,76263,120223,174311
4019,RPA Developer,Finance,Power BI,High,47962,103373,111688
4020,RPA Developer,Marketing,UiPath,High,42478,20011,169759
4021,ML Engineer,Finance,Power BI,Low,117859,7628,59239
4022,Chatbot Operator,Marketing,Python,Medium,142040,17898,198449
4023,AI Engineer,IT,UiPath,Low,109173,21023,123602
4024,Automation Analyst,IT,TensorFlow,Medium,98328,28909,193765
4025,Chatbot Operator,Healthcare,TensorFlow,High,95641,121197,95375
4026,ML Engineer,Healthcare,OpenCV,Medium,133529,26843,77943
4027,ML Engineer,Marketing,OpenCV,Medium,46618,127950,87467
4028,ML Engineer,Healthcare,TensorFlow,High,139747,20458,161265
4029,AI Engineer,Manufacturing,Power BI,Low,40334,31863,20167
4030,ML Engineer,IT,ChatGPT,High,147729,143501,82396
4031,Chatbot Operator,IT,Power BI,Medium,95214,80093,34854
4032,AI Engineer,Manufacturing,TensorFlow,Low,43839,105683,15186
4033,Automation Analyst,Healthcare,Power BI,Medium,102012,116770,142399
4034,Chatbot Operator,Marketing,Power BI,High,103776,66652,49610
4035,Data Entry Clerk,Finance,ChatGPT,Low,137435,6909,127891
4036,Automation Analyst,IT,OpenCV,High,77186,136217,153874
4037,Chatbot Operator,Healthcare,Python,Low,54185,33195,160312
4038,AI Engineer,Manufacturing,UiPath,Medium,107148,72934,14189
4039,Chatbot Operator,Marketing,Python,Medium,38563,134232,53023
4040,Data Entry Clerk,Marketing,TensorFlow,High,40226,109007,126499
4041,AI Engineer,IT,Python,High,113975,38627,23235
4042,Chatbot Operator,IT,OpenCV,Low,76737,16393,137293
4043,AI Engineer,Healthcare,TensorFlow,Medium,148938,17600,53422
4044,RPA Developer,Healthcare,TensorFlow,Low,144696,62331,93405
4045,Automation Analyst,Finance,Power BI,High,97712,20094,94562
4046,RPA Developer,Healthcare,Power BI,Medium,54313,26749,198952
4047,Chatbot Operator,Marketing,Power BI,Medium,146845,100716,149367
4048,Automation Analyst,IT,Power BI,High,110532,36192,146536
4049,Chatbot Operator,Finance,TensorFlow,Medium,108221,144520,87501
4050,Automation Analyst,IT,OpenCV,High,115515,42405,194839
4051,RPA Developer,Marketing,TensorFlow,High,45644,139750,116992
4052,ML Engineer,Finance,Power BI,Low,146144,17376,115211
4053,ML Engineer,Marketing,UiPath,High,125383,89288,18533
4054,Data Entry Clerk,Marketing,Power BI,Low,82868,42130,66003
4055,Automation Analyst,Manufacturing,OpenCV,High,131121,59029,137812
4056,AI Engineer,IT,Python,High,127425,60146,59380
4057,AI Engineer,Manufacturing,Python,Medium,49368,33615,114776
4058,Chatbot Operator,IT,TensorFlow,Medium,76782,60675,79408
4059,ML Engineer,Healthcare,TensorFlow,Medium,109934,27870,141215
4060,Data Entry Clerk,Manufacturing,Power BI,Low,35392,115320,154922
4061,Chatbot Operator,Marketing,UiPath,Medium,92990,104567,52430
4062,AI Engineer,Healthcare,UiPath,Low,55890,65717,160661
4063,AI Engineer,IT,OpenCV,Medium,146858,49780,132950
4064,RPA Developer,Finance,OpenCV,Medium,90537,138863,161675
4065,Automation Analyst,Manufacturing,TensorFlow,Low,73598,123992,15255
4066,RPA Developer,Finance,ChatGPT,Medium,137956,128586,159577
4067,AI Engineer,Healthcare,Python,High,86411,5367,70057
4068,Data Entry Clerk,Healthcare,Power BI,Low,87268,53524,145333
4069,Automation Analyst,Manufacturing,ChatGPT,Low,140506,124901,193867
4070,RPA Developer,Healthcare,TensorFlow,Low,82267,103481,54321
4071,Chatbot Operator,IT,UiPath,High,104647,110548,179069
4072,AI Engineer,IT,TensorFlow,High,141012,71157,174096
4073,RPA Developer,Healthcare,Power BI,High,79548,73923,92635
4074,AI Engineer,Healthcare,TensorFlow,Low,69908,26022,136443
4075,Data Entry Clerk,Marketing,Python,Medium,41276,81055,100063
4076,AI Engineer,IT,Power BI,Medium,68885,26975,59779
4077,AI Engineer,IT,UiPath,Low,132786,55953,71186
4078,Data Entry Clerk,Marketing,ChatGPT,Medium,107410,13801,85520
4079,Data Entry Clerk,IT,Power BI,Medium,133322,103320,12259
4080,RPA Developer,Finance,UiPath,Low,98161,11177,23057
