human_job_id,job_title,industry,key_human_skill,emotional_or_physical_labor,median_salary_usd,job_openings_2024,projected_openings_2030
3758,Teacher,Healthcare,Empathy,True,111090,12680,85151
3759,Nurse,Healthcare,Leadership,True,95609,15331,195849
3760,Nurse,Manufacturing,Empathy,False,57816,24868,30320
3761,Doctor,Manufacturing,Empathy,True,103522,29986,82552
3762,Doctor,Finance,Leadership,True,145074,31432,162601
3763,Teacher,Marketing,Creativity,False,147841,98148,36315
3764,Manager,Marketing,Empathy,True,101495,40122,79505
3765,Nurse,Healthcare,Leadership,True,154421,81173,149614
3766,Nurse,Healthcare,Leadership,True,119591,113729,94060
3767,Teacher,Healthcare,Creativity,False,78009,103083,62968
3768,Designer,Healthcare,Empathy,True,132098,20555,181742
3769,Nurse,Marketing,Manual Skill,False,75919,29767,88066
3770,Designer,Marketing,Creativity,False,102722,37310,169729
3771,Nurse,Manufacturing,Leadership,False,71931,28492,208639
3772,Designer,Marketing,Creativity,False,121452,119649,35130
3773,Electrician,IT,Problem Solving,False,96682,31064,89018
3774,Doctor,IT,Leadership,False,107691,99877,101692
3775,Manager,Finance,Problem Solving,True,60282,65630,155270
3776,Manager,Manufacturing,Creativity,False,44928,102023,156234
3777,Electrician,IT,Empathy,False,140815,129424,186022
3778,Electrician,Finance,Problem Solving,False,63506,48768,102486
3779,Teacher,Finance,Problem Solving,True,107102,110206,164104
3780,Electrician,Healthcare,Manual Skill,True,48501,131737,119216
3781,Nurse,IT,Creativity,True,58926,172747,211038
3782,Nurse,Finance,Manual Skill,False,140564,110834,131924
3783,Electrician,Finance,Manual Skill,True,113754,69629,160471
3784,Designer,Healthcare,Problem Solving,False,127206,94816,148776
3785,Designer,Finance,Leadership,False,118783,105678,23502
3786,Electrician,Finance,Manual Skill,True,150681,149417,219452
3787,Manager,IT,Leadership,False,66081,154094,154486
3788,Electrician,Manufacturing,Problem Solving,False,56907,62471,185130
3789,Teacher,Finance,Leadership,False,50409,173062,92727
3790,Designer,Manufacturing,Creativity,False,82180,145320,134898
3791,Doctor,Healthcare,Creativity,True,71941,138281,44103
3792,Electrician,Marketing,Leadership,True,120950,32268,100567
3793,Nurse,Marketing,Manual Skill,False,138478,8812,160917
3794,Teacher,IT,Manual Skill,True,136349,11178,185439
3795,Electrician,IT,Manual Skill,True,68918,19934,181514
3796,Electrician,IT,Manual Skill,False,139657,121604,71644
3797,Electrician,Healthcare,Creativity,True,95816,115327,190008
3798,Electrician,IT,Problem Solving,True,51803,152494,134980
3799,Electrician,Manufacturing,Empathy,False,78321,173640,119537
3800,Doctor,Finance,Empathy,False,127901,146383,175334
3801,Teacher,Finance,Problem Solving,True,62697,129555,51977
3802,Manager,IT,Problem Solving,False,111356,30225,96320
3803,Designer,IT,Creativity,True,132887,11131,29295
3804,Designer,Manufacturing,Empathy,True,115802,73905,62070
3805,Manager,Healthcare,Empathy,False,85940,174412,209080
3806,Doctor,Manufacturing,Problem Solving,False,88259,17531,136574
3807,Teacher,Marketing,Creativity,False,57371,151837,84095
3808,Doctor,Marketing,Problem Solving,False,138718,126866,120728
3809,Electrician,Healthcare,Empathy,False,93807,142751,208226
3810,Designer,Finance,Empathy,False,78866,132525,134216
3811,Nurse,Healthcare,Creativity,False,73965,57552,38814
3812,Electrician,Healthcare,Problem Solving,False,109292,57551,103349
3813,Designer,Finance,Creativity,True,80238,171902,28567
3814,Designer,IT,Manual Skill,True,153517,48983,143345
3815,Nurse,Finance,Manual Skill,True,84644,177454,45700
3816,Designer,Finance,Problem Solving,True,135019,10688,191907
3817,Doctor,Marketing,Empathy,False,107632,46655,89709
3818,Manager,Healthcare,Manual Skill,False,50652,104578,95548
3819,Electrician,Manufacturing,Problem Solving,False,138973,25625,171797
3820,Nurse,Finance,Manual Skill,True,84876,105496,197335
3821,Manager,Finance,Manual Skill,True,145120,168722,210921
3822,Manager,Marketing,Manual Skill,False,43119,145548,208451
3823,Designer,Manufacturing,Empathy,True,56287,68538,177079
3824,Electrician,Finance,Problem Solving,False,61397,145236,199908
3825,Manager,Finance,Leadership,False,73450,89761,74018
3826,Nurse,Finance,Problem Solving,False,96995,91077,131973
3827,Doctor,Marketing,Leadership,False,152342,115074,94599
3828,Designer,Manufacturing,Problem Solving,True,76778,52757,187571
3829,Nurse,IT,Creativity,False,154314,71746,20655
3830,Nurse,IT,Problem Solving,False,61009,95763,52365
3831,Doctor,Marketing,Creativity,True,137266,41708,35731
3832,Doctor,Healthcare,Leadership,True,54110,178104,92010
3833,Doctor,Healthcare,Creativity,False,140554,25388,65836
3834,Designer,IT,Manual Skill,False,50415,109700,115531
3835,Teacher,Healthcare,Problem Solving,False,158217,116880,156544
3836,Designer,Finance,Manual Skill,True,92471,167560,162393
3837,Teacher,Finance,Problem Solving,True,56506,65562,144737
3838,Doctor,Marketing,Empathy,True,119163,29893,115559
3839,Designer,IT,Manual Skill,False,126317,124060,70147
3840,Doctor,IT,Problem Solving,True,117155,76126,99926
3841,Manager,IT,Manual Skill,True,73267,16258,138479
3842,Teacher,Manufacturing,Empathy,False,81742,126179,83901
3843,Nurse,IT,Leadership,False,76003,83861,107718
3844,Nurse,Healthcare,Creativity,False,62639,144353,64214
3845,Electrician,Healthcare,Manual Skill,False,85195,173910,182897
3846,Teacher,Manufacturing,Manual Skill,True,40032,88262,83505
3847,Electrician,IT,Manual Skill,False,66833,97470,24252
3848,Nurse,Marketing,Manual Skill,False,86070,92446,68579
3849,Teacher,IT,Problem Solving,False,136705,61619,53494
3850,Teacher,Healthcare,Problem Solving,False,90555,129769,166595
3851,Manager,Manufacturing,Problem Solving,True,40159,80756,34698
3852,Doctor,Healthcare,Empathy,False,55738,133213,127479
3853,Teacher,IT,Manual Skill,False,56525,94548,139831
3854,Manager,Finance,Problem Solving,False,79025,89725,101997
3855,Electrician,Manufacturing,Empathy,False,66182,16710,39504
3856,Manager,IT,Creativity,False,113455,20933,57570
3857,Designer,Healthcare,Leadership,True,47928,132765,215313
3858,Nurse,Manufacturing,Empathy,False,61435,52971,150313
3859,Nurse,Marketing,Leadership,False,148943,100450,122625
3860,Teacher,Manufacturing,Manual Skill,True,150650,171956,95499
3861,Designer,Manufacturing,Manual Skill,True,102461,103780,72131
3862,Electrician,Marketing,Creativity,True,135280,54645,144471
3863,Electrician,Healthcare,Creativity,True,71660,28743,211357
3864,Electrician,Manufacturing,Leadership,False,139325,115315,60971
3865,Electrician,Finance,Creativity,True,116357,22260,92308
3866,Designer,Finance,Empathy,True,139352,8532,197624
3867,Teacher,Healthcare,Manual Skill,False,95467,75811,27816
3868,Designer,Healthcare,Empathy,True,153340,147991,189504
3869,Manager,Finance,Empathy,False,143228,90768,215468
3870,Manager,Marketing,Leadership,False,92443,84309,76095
3871,Designer,Healthcare,Manual Skill,True,45618,73894,138656
3872,Manager,Healthcare,Problem Solving,False,129211,87976,37700
3873,Manager,Finance,Creativity,False,110132,148585,156701
3874,Nurse,Manufacturing,Empathy,False,91278,179697,192888
3875,Designer,IT,Manual Skill,True,75261,13577,59836
3876,Manager,Finance,Leadership,False,77256,108015,189482
3877,Nurse,IT,Problem Solving,True,108009,149914,78388
3878,Manager,Marketing,Problem Solving,False,139834,174670,126112
3879,Teacher,Healthcare,Manual Skill,True,58202,143325,150919
3880,Electrician,IT,Empathy,True,100058,110776,106981
3881,Doctor,Healthcare,Leadership,False,122139,11161,143132
3882,Doctor,Marketing,Creativity,False,83699,80458,105129
3883,Teacher,Marketing,Manual Skill,True,145000,84518,201597
3884,Nurse,IT,Leadership,False,47280,43711,76679
3885,Manager,Finance,Leadership,True,101706,114539,57869
3886,Designer,Manufacturing,Creativity,False,109272,144685,197879
3887,Designer,Manufacturing,Leadership,False,99004,123970,146927
3888,Doctor,Finance,Creativity,False,70776,149915,80306
3889,Doctor,IT,Problem Solving,True,159153,31411,203094
3890,Designer,IT,Creativity,False,78955,96654,217266
3891,Manager,Finance,Manual Skill,True,96685,165136,214104
3892,Manager,Marketing,Creativity,True,138492,14228,126888
3893,Electrician,Healthcare,Creativity,False,86744,128610,152047
3894,Teacher,Manufacturing,Empathy,True,42392,85142,95323
3895,Electrician,Manufacturing,Leadership,False,56685,53800,101915
3896,Doctor,Finance,Problem Solving,False,67737,123092,107425
3897,Teacher,Manufacturing,Creativity,False,142931,133795,158545
3898,Teacher,Finance,Problem Solving,True,43000,13107,146791
3899,Designer,Marketing,Empathy,False,53836,83676,109955
3900,Teacher,Marketing,Problem Solving,True,72373,158927,74328
3901,Designer,Marketing,Leadership,True,101594,22429,100962
3902,Manager,Marketing,Leadership,False,75113,96797,219998
3903,Manager,Healthcare,Creativity,True,130027,72404,38347
3904,Designer,Marketing,Empathy,False,107793,154806,119073
3905,Teacher,Manufacturing,Empathy,True,118384,42047,135710
3906,Manager,IT,Leadership,False,154810,145506,50825
3907,Manager,Manufacturing,Creativity,False,139522,79153,27458
3908,Nurse,Finance,Manual Skill,False,59942,154133,131530
3909,Manager,Healthcare,Creativity,False,47624,155514,217187
3910,Teacher,Finance,Leadership,False,141735,156078,118437
3911,Manager,Finance,Leadership,True,42431,76801,48148
3912,Manager,Finance,Leadership,False,121443,14974,22248
3913,Teacher,IT,Problem Solving,True,115102,102293,165637
3914,Teacher,Healthcare,Problem Solving,False,74470,63548,95576
3915,Doctor,Finance,Manual Skill,False,73803,44292,145200
3916,Nurse,Finance,Leadership,False,124228,104608,189287
3917,Designer,Manufacturing,Empathy,False,111753,71502,73149
3918,Manager,Marketing,Leadership,True,134042,113873,109122
3919,Manager,IT,Empathy,True,94620,135288,214114
3920,Designer,Marketing,Creativity,True,56373,114848,145442
3921,Doctor,IT,Leadership,True,153442,58704,35142
3922,Manager,Finance,Problem Solving,False,58100,22580,206946
3923,Designer,Finance,Empathy,True,106002,39078,35844
3924,Manager,Marketing,Leadership,True,76888,110539,101327
3925,Doctor,Marketing,Manual Skill,False,99789,127221,217852
3926,Electrician,Manufacturing,Manual Skill,True,88462,40287,94565
3927,Doctor,Manufacturing,Manual Skill,True,91590,170637,186704
3928,Doctor,Healthcare,Creativity,True,93747,98148,85124
3929,Electrician,Healthcare,Problem Solving,False,119257,106076,81181
3930,Electrician,IT,Empathy,True,42695,94522,96658
3931,Nurse,IT,Empathy,True,42800,178432,175919
3932,Designer,Finance,Empathy,True,144385,104912,104502
3933,Manager,Manufacturing,Manual Skill,True,134604,46936,194188
3934,Doctor,Marketing,Leadership,False,56316,134722,162894
3935,Nurse,Healthcare,Leadership,True,123889,114186,40597
3936,Nurse,Marketing,Manual Skill,False,53366,76375,97501
3937,Designer,Marketing,Empathy,False,41093,49723,20146
3938,Teacher,Marketing,Creativity,False,112241,170472,218133
3939,Designer,Marketing,Manual Skill,True,74689,57638,127098
3940,Electrician,Finance,Creativity,True,84315,132183,76187
3941,Manager,Healthcare,Problem Solving,True,49205,40533,191545
3942,Designer,Finance,Creativity,True,115562,79403,84224
3943,Electrician,Healthcare,Leadership,False,87161,158625,122218
3944,Doctor,Healthcare,Creativity,True,99364,135115,65522
3945,Designer,Marketing,Creativity,True,154690,89250,92406
3946,Manager,Manufacturing,Creativity,False,61617,16808,170205
3947,Designer,Marketing,Creativity,True,138452,80689,51249
3948,Designer,Healthcare,Leadership,True,78794,52077,171524
3949,Manager,Manufacturing,Problem Solving,True,81511,55342,120261
3950,Nurse,IT,Problem Solving,False,106707,154164,129465
3951,Doctor,Finance,Leadership,False,61462,141507,208798
3952,Doctor,IT,Empathy,True,68796,34087,210670
3953,Nurse,Finance,Leadership,False,54848,71544,99996
3954,Nurse,IT,Creativity,True,138543,144155,166107
3955,Teacher,Marketing,Leadership,True,68269,10232,147132
3956,Electrician,Healthcare,Leadership,True,152513,138135,140958
3957,Manager,IT,Manual Skill,True,130370,106701,145402
3958,Designer,Healthcare,Manual Skill,False,111380,115476,74651
3959,Doctor,Finance,Empathy,True,89289,53374,35926
3960,Teacher,Healthcare,Problem Solving,False,110832,69911,134603
3961,Designer,Manufacturing,Empathy,True,137281,65616,41437
3962,Designer,Manufacturing,Problem Solving,False,97439,166670,187013
3963,Nurse,Marketing,Manual Skill,True,43728,9431,112727
3964,Electrician,Manufacturing,Creativity,False,153625,25836,162967
3965,Teacher,Manufacturing,Empathy,True,92613,173732,23832
3966,Electrician,Healthcare,Problem Solving,False,51633,140907,76277
3967,Teacher,Finance,Manual Skill,True,86645,141434,26414
3968,Designer,Healthcare,Manual Skill,False,104477,171532,99458
3969,Electrician,Healthcare,Manual Skill,True,128167,141580,55983
3970,Nurse,Manufacturing,Creativity,True,80043,9262,99903
3971,Manager,Manufacturing,Leadership,True,91622,120858,161325
3972,Doctor,Healthcare,Creativity,True,119730,102622,194012
3973,Nurse,Marketing,Problem Solving,False,156581,47742,203513
3974,Doctor,IT,Problem Solving,False,145625,40074,180140
3975,Nurse,Manufacturing,Problem Solving,False,69466,136412,93593
3976,Manager,IT,Manual Skill,True,76996,74225,213158
3977,Electrician,Healthcare,Manual Skill,True,89521,134419,130833
3978,Teacher,Manufacturing,Manual Skill,False,48391,132422,68940
3979,Nurse,Finance,Manual Skill,False,42460,9423,115321
3980,Doctor,Marketing,Problem Solving,False,51850,171740,127472
3981,Teacher,Finance,Problem Solving,True,57392,55387,138691
3982,Doctor,Finance,Empathy,False,69387,151652,207876
3983,Nurse,Marketing,Creativity,True,46656,89010,45864
3984,Designer,Manufacturing,Creativity,True,67745,25506,102131
3985,Manager,Manufacturing,Leadership,False,141067,177825,149839
3986,Teacher,Healthcare,Manual Skill,True,82072,163389,109341
3987,Electrician,Healthcare,Problem Solving,False,101559,57987,78627
3988,Electrician,Healthcare,Leadership,True,76040,105229,31274
3989,Designer,IT,Creativity,False,81438,152755,208935
3990,Teacher,Finance,Empathy,True,149077,138496,191754
3991,Designer,Finance,Creativity,False,113510,20327,64515
3992,Teacher,Marketing,Creativity,True,128675,16246,194754
3993,Nurse,IT,Problem Solving,False,40947,51826,99114
3994,Electrician,Marketing,Empathy,True,102731,160746,69649
3995,Nurse,Marketing,Leadership,True,121636,154732,200607
3996,Teacher,Marketing,Creativity,True,81813,132868,129611
3997,Teacher,Healthcare,Creativity,False,101992,31139,144733
3998,Electrician,IT,Leadership,False,130569,93267,184058
3999,Teacher,Healthcare,Creativity,False,57762,58862,149371
4000,Manager,Finance,Manual Skill,True,152493,116262,80991
4001,Manager,Finance,Leadership,False,91314,163001,49198
4002,Manager,IT,Empathy,True,55072,52870,184323
4003,Nurse,Marketing,Manual Skill,True,55204,99104,145646
4004,Teacher,Marketing,Empathy,False,88645,174181,105719
4005,Electrician,Marketing,Manual Skill,True,112692,39023,193076
4006,Teacher,Marketing,Problem Solving,True,113415,8384,76492
4007,Doctor,Marketing,Creativity,True,114335,53464,163428
4008,Nurse,Healthcare,Leadership,False,41033,95338,93241
4009,Designer,Healthcare,Problem Solving,False,152133,143048,178194
4010,Nurse,Manufacturing,Manual Skill,False,113984,132229,30063
4011,Doctor,Manufacturing,Leadership,True,57317,76849,167735
4012,Electrician,Healthcare,Creativity,False,85041,63653,92282
4013,Electrician,Healthcare,Empathy,False,128702,149681,79081
4014,Nurse,Healthcare,Creativity,False,96008,22865,168683
4015,Nurse,Healthcare,Creativity,True,146952,45782,207752
4016,Electrician,Healthcare,Leadership,True,50506,152017,189383
4017,Nurse,Marketing,Manual Skill,False,52423,125986,101832
4018,Manager,Finance,Manual Skill,True,62716,116533,143155
4019,Manager,Manufacturing,Problem Solving,False,148792,23481,106909
4020,Doctor,IT,Empathy,False,59656,108268,177994
4021,Nurse,Finance,Creativity,True,120965,142717,92021
4022,Designer,Manufacturing,Problem Solving,False,43303,18909,58310
4023,Teacher,Healthcare,Manual Skill,True,69431,154335,212091
4024,Designer,IT,Empathy,False,125570,66218,149202
4025,Nurse,IT,Creativity,True,62214,120817,113308
4026,Nurse,Marketing,Empathy,True,90601,144167,121705
4027,Designer,Manufacturing,Manual Skill,False,114112,160281,80593
4028,Manager,IT,Leadership,True,147965,150584,56861
4029,Designer,Finance,Leadership,False,55113,52597,203121
4030,Electrician,Manufacturing,Leadership,True,134200,166691,123670
4031,Electrician,IT,Problem Solving,False,106539,39978,84610
4032,Designer,IT,Problem Solving,False,70208,22748,35191
4033,Manager,Manufacturing,Manual Skill,False,58742,16221,134821
4034,Manager,Finance,Leadership,False,74954,57955,147115
4035,Designer,Finance,Leadership,True,92569,34538,98594
4036,Manager,Manufacturing,Creativity,False,95349,143303,95382
4037,Teacher,Manufacturing,Problem Solving,False,60863,86668,186832
4038,Doctor,Marketing,Leadership,True,153000,169646,43662
4039,Electrician,Finance,Empathy,False,65415,18875,124322
4040,Teacher,IT,Leadership,False,74613,67803,86395
4041,Doctor,Healthcare,Manual Skill,False,130806,35096,38316
4042,Designer,Marketing,Leadership,True,95628,131859,38015
4043,Electrician,Manufacturing,Empathy,False,84868,66408,195529
4044,Manager,Manufacturing,Manual Skill,True,121648,165265,87807
4045,Nurse,Manufacturing,Problem Solving,True,115129,72762,186056
4046,Electrician,Marketing,Problem Solving,False,122551,55038,200652
4047,Teacher,Manufacturing,Empathy,True,75958,14460,198656
4048,Electrician,IT,Problem Solving,False,71147,92784,76991
4049,Manager,Healthcare,Manual Skill,False,107317,36279,88959
4050,Teacher,Finance,Problem Solving,True,120835,19112,214602
4051,Manager,Marketing,Empathy,True,88763,90577,109848
4052,Nurse,Manufacturing,Empathy,True,71509,47860,189087
4053,Doctor,Healthcare,Manual Skill,True,92625,141277,169403
4054,Designer,Healthcare,Empathy,True,72326,65345,159659
4055,Doctor,IT,Empathy,True,93664,140369,91003
4056,Manager,IT,Problem Solving,False,48615,156952,29933
4057,Designer,Finance,Creativity,False,133707,121286,132658
4058,Doctor,IT,Problem Solving,True,136362,105608,162453
4059,Nurse,Marketing,Manual Skill,False,139002,44318,46532
4060,Manager,Marketing,Manual Skill,True,140632,10634,150481
4061,Doctor,Marketing,Leadership,False,139180,92276,54717
4062,Nurse,Finance,Creativity,True,61257,47402,58602
4063,Manager,Marketing,Manual Skill,True,153318,23597,38298
4064,Nurse,Healthcare,Empathy,False,58957,178673,150446
4065,Teacher,Manufacturing,Manual Skill,True,147944,102895,188829
4066,Electrician,IT,Problem Solving,False,53420,145444,43616
4067,Doctor,Finance,Problem Solving,True,157298,86560,193140
4068,Manager,Finance,Problem Solving,True,120198,76717,160003
4069,Manager,Manufacturing,Leadership,True,53926,8731,199922
4070,Electrician,IT,Manual Skill,False,126093,106067,97759
4071,Teacher,IT,Empathy,True,80317,49366,20246
4072,Manager,Finance,Leadership,True,77908,173180,183778
4073,Nurse,Marketing,Problem Solving,False,118304,152699,75953
4074,Manager,Finance,Manual Skill,False,70331,25422,200849
4075,Electrician,IT,Problem Solving,True,76693,87319,72291
4076,Electrician,Finance,Problem Solving,False,103871,146931,55996
4077,Designer,Finance,Leadership,True,126944,42477,74181
4078,Designer,Finance,Empathy,False,64605,85142,102064
4079,Manager,Finance,Creativity,False,54048,52126,155062
4080,Nurse,Manufacturing,Leadership,True,59680,128363,114782
4081,Nurse,Manufacturing,Leadership,False,81605,168046,133801
4082,Nurse,IT,Manual Skill,True,64167,133943,55045
4083,Electrician,IT,Empathy,False,68918,98428,42584
4084,Doctor,Finance,Leadership,False,115639,30697,165512
4085,Manager,Marketing,Empathy,False,158224,125158,25151
4086,Teacher,Healthcare,Problem Solving,False,158672,105788,113847
4087,Manager,Manufacturing,Empathy,True,98863,120322,169000
4088,Nurse,Healthcare,Empathy,False,127291,133673,73202
4089,Nurse,Marketing,Leadership,True,150313,121697,137103
4090,Doctor,Marketing,Leadership,False,71022,144224,49209
4091,Designer,Finance,Problem Solving,True,155592,109770,204277
4092,Manager,Marketing,Problem Solving,False,126499,171404,140836
4093,Doctor,Marketing,Problem Solving,False,40965,161483,103120
4094,Manager,Finance,Manual Skill,True,46900,56431,81520
4095,Doctor,Finance,Problem Solving,True,97903,129198,214122
4096,Designer,Healthcare,Creativity,True,65198,100703,147333
4097,Electrician,Manufacturing,Empathy,True,126165,51682,129007
4098,Electrician,Healthcare,Leadership,True,60965,87001,197503
4099,Teacher,IT,Manual Skill,True,137379,45856,22569
4100,Designer,Marketing,Leadership,True,118427,69818,115260
4101,Manager,Finance,Creativity,False,149279,88673,215994
4102,Manager,Marketing,Leadership,False,82621,112809,53827
4103,Nurse,Marketing,Empathy,False,90818,132590,206488
4104,Designer,IT,Leadership,True,109035,150924,30367
4105,Teacher,Marketing,Leadership,True,55024,113835,199678
4106,Designer,IT,Manual Skill,False,123895,40513,122970
4107,Designer,IT,Creativity,False,159746,18560,150586
4108,Electrician,Healthcare,Leadership,False,100104,52875,153037
4109,Teacher,Finance,Problem Solving,False,131675,95351,65614
4110,Doctor,Finance,Empathy,False,50846,111832,143158
4111,Designer,Marketing,Problem Solving,False,74136,144944,187597
4112,Nurse,Marketing,Leadership,False,93631,54368,170133
4113,Teacher,Marketing,Manual Skill,False,42900,123287,45996
4114,Manager,Healthcare,Creativity,False,113062,159425,104877
4115,Doctor,Finance,Leadership,False,149906,123804,106269
4116,Doctor,IT,Leadership,False,46862,122049,163668
4117,Doctor,Manufacturing,Leadership,True,40774,70131,174011
4118,Nurse,Healthcare,Manual Skill,True,116398,126942,111156
4119,Designer,Marketing,Manual Skill,False,95803,83559,136503
4120,Manager,Finance,Creativity,True,63747,95393,113602
4121,Electrician,IT,Manual Skill,False,122709,122228,180673
4122,Manager,IT,Problem Solving,True,118555,149022,145068
4123,Nurse,Marketing,Creativity,True,128719,55608,116841
4124,Electrician,IT,Empathy,True,118876,39330,144717
4125,Doctor,Finance,Leadership,False,80931,88978,219514
4126,Electrician,Healthcare,Manual Skill,True,49857,177896,95675
4127,Electrician,Manufacturing,Manual Skill,False,63737,95456,24331
4128,Designer,Healthcare,Problem Solving,True,57400,44337,49106
4129,Manager,Healthcare,Problem Solving,False,147751,40393,178557
4130,Nurse,Finance,Creativity,True,121580,159239,138818
4131,Teacher,Manufacturing,Empathy,False,119341,25699,118545
4132,Doctor,IT,Manual Skill,True,92403,55753,138630
4133,Designer,Healthcare,Problem Solving,True,116213,129804,101961
4134,Nurse,Manufacturing,Manual Skill,True,77352,141284,157199
4135,Nurse,Healthcare,Empathy,True,68891,128249,182797
4136,Doctor,Marketing,Problem Solving,False,122231,60614,219643
4137,Electrician,IT,Leadership,True,118098,34751,187187
4138,Manager,IT,Problem Solving,True,73619,10373,74445
4139,Teacher,Manufacturing,Manual Skill,False,45841,123474,185974
4140,Doctor,Healthcare,Problem Solving,True,40067,139520,51206
4141,Designer,Healthcare,Leadership,False,70055,149236,42701
4142,Nurse,Healthcare,Problem Solving,True,114574,79158,57415
4143,Manager,Marketing,Empathy,False,43592,55005,22825
4144,Designer,Marketing,Problem Solving,True,84166,157925,81517
4145,Electrician,Healthcare,Manual Skill,False,145667,174742,70880
4146,Designer,IT,Manual Skill,False,51564,162177,200614
4147,Nurse,Marketing,Empathy,True,114244,156154,107173
4148,Nurse,Marketing,Creativity,False,152358,37352,43332
4149,Manager,Healthcare,Manual Skill,False,141205,75689,211647
4150,Electrician,Manufacturing,Empathy,False,151329,96190,206025
4151,Doctor,Healthcare,Problem Solving,True,147288,164284,144252
4152,Electrician,Marketing,Problem Solving,False,154020,152800,159677
4153,Designer,IT,Empathy,False,82383,175503,159860
4154,Designer,Healthcare,Problem Solving,True,96989,36933,50047
4155,Nurse,IT,Problem Solving,True,107227,38186,178941
4156,Designer,Manufacturing,Manual Skill,False,112527,92643,49824
4157,Manager,IT,Manual Skill,False,85248,93113,160610
4158,Manager,IT,Empathy,False,64662,54072,61060
4159,Doctor,Manufacturing,Leadership,False,58456,96171,201973
4160,Teacher,Finance,Creativity,True,101021,33056,98134
4161,Designer,Finance,Leadership,True,64816,40038,99980
4162,Designer,Manufacturing,Problem Solving,True,87944,156243,179629
4163,Electrician,Healthcare,Problem Solving,True,157979,65535,195366
4164,Doctor,Manufacturing,Empathy,True,76672,24451,96331
4165,Nurse,Marketing,Leadership,True,156450,127807,190179
4166,Teacher,IT,Creativity,True,79777,64075,205290
4167,Manager,Finance,Problem Solving,True,41781,132167,31982
4168,Electrician,IT,Empathy,True,132406,105400,172581
4169,Electrician,Healthcare,Problem Solving,False,74329,31381,97958
4170,Doctor,IT,Leadership,True,73280,33839,154856
4171,Designer,Marketing,Creativity,True,110978,78846,127325
4172,Designer,Marketing,Manual Skill,False,154057,108503,86094
4173,Teacher,Manufacturing,Creativity,False,152404,35137,31355
4174,Doctor,Healthcare,Problem Solving,True,145277,43995,120582
4175,Nurse,Finance,Empathy,True,140183,53954,84469
4176,Nurse,Marketing,Manual Skill,True,119014,23412,208604
4177,Designer,Marketing,Manual Skill,False,148972,160990,216183
4178,Designer,Finance,Leadership,True,54098,53000,125905
4179,Nurse,Marketing,Problem Solving,False,50316,27178,134111
4180,Teacher,Manufacturing,Manual Skill,True,148806,104955,186097
4181,Teacher,Healthcare,Creativity,False,110794,174494,76601
4182,Designer,IT,Leadership,False,45159,11658,32216
4183,Nurse,Manufacturing,Creativity,True,103085,87375,206132
4184,Electrician,Finance,Leadership,False,73253,142904,213094
4185,Doctor,Healthcare,Empathy,False,70247,111227,202894
4186,Teacher,Manufacturing,Manual Skill,True,80275,25475,147001
4187,Electrician,Healthcare,Problem Solving,False,66664,62676,98811
4188,Teacher,Finance,Empathy,True,56137,111862,201798
4189,Manager,Marketing,Manual Skill,False,151335,176078,208372
4190,Manager,Healthcare,Creativity,True,117511,100540,27908
4191,Teacher,Manufacturing,Creativity,True,157509,28688,176039
4192,Nurse,Marketing,Creativity,True,135515,104671,62259
4193,Manager,Healthcare,Creativity,False,65270,29483,63494
4194,Manager,Finance,Manual Skill,False,148712,25376,181603
4195,Electrician,IT,Empathy,False,136100,47121,65706
4196,Nurse,IT,Creativity,False,133023,39622,171216
4197,Manager,Manufacturing,Manual Skill,True,133718,149922,170248
4198,Designer,Finance,Empathy,False,128474,10882,158532
4199,Electrician,Healthcare,Manual Skill,False,60200,99592,66963
4200,Designer,IT,Empathy,True,125497,142808,166560
4201,Nurse,Healthcare,Creativity,False,85538,134274,200119
4202,Electrician,Marketing,Problem Solving,True,57579,110871,215044
4203,Electrician,Marketing,Manual Skill,True,110530,95408,205300
4204,Doctor,Manufacturing,Problem Solving,True,53979,16564,214150
4205,Doctor,IT,Leadership,False,157354,172957,60191
4206,Doctor,Marketing,Creativity,False,126893,41233,56804
4207,Electrician,Marketing,Creativity,True,159883,151862,163684
4208,Electrician,Finance,Creativity,True,57913,124989,139326
4209,Doctor,Marketing,Manual Skill,True,129070,142167,152006
4210,Designer,Finance,Leadership,True,88369,58863,26700
4211,Manager,Finance,Problem Solving,True,52116,119343,113097
4212,Doctor,Manufacturing,Manual Skill,False,129011,132610,127787
4213,Doctor,Manufacturing,Creativity,True,68152,168883,84974
4214,Designer,Finance,Leadership,True,97590,41824,122816
4215,Designer,IT,Problem Solving,False,75367,88082,173470
4216,Manager,Healthcare,Creativity,True,138809,154603,25145
4217,Manager,Healthcare,Manual Skill,True,41787,34100,44581
4218,Manager,Marketing,Empathy,False,86499,88707,194142
4219,Teacher,Healthcare,Leadership,False,68885,64327,144630
4220,Teacher,Finance,Manual Skill,False,92411,94111,93783
4221,Manager,Healthcare,Empathy,False,145363,97803,111154
4222,Doctor,Healthcare,Leadership,True,148275,47774,203842
4223,Teacher,IT,Empathy,True,62674,24582,33466
4224,Nurse,Healthcare,Leadership,False,119466,176942,160453
4225,Designer,Healthcare,Manual Skill,False,125056,51571,184347
4226,Nurse,Marketing,Problem Solving,True,81821,31477,166609
4227,Designer,Finance,Empathy,False,91382,144823,50053
4228,Manager,Healthcare,Leadership,False,153297,175880,70468
4229,Teacher,Marketing,Creativity,True,71244,88001,122382
